temperature,humidity,pressure,label
26.900151868648273,42.6617682385158,970.164959110782,0
21.119748786406177,59.382078750161185,1001.9608966216225,0
27.48581598733345,44.53741565153897,1036.0566573981068,0
28.835061916472814,45.94743235802734,941.3602001543031,0
33.845523039099646,60.0144866531344,1049.5081640490162,1
32.99997309762347,40.52514409177777,936.3455131765372,1
27.71156838817276,40.7772326481369,1049.2649194673781,0
13.70113251828702,35.643748127645544,941.7849872966085,0
20.894633390291723,48.08616796829223,992.7098654903073,0
20.39315698814007,51.25384964404282,1055.990938925584,0
26.855382031995234,41.331364348913084,945.1538280664873,0
21.874368144364745,54.7184966709957,1004.1623625509186,0
18.41976597010155,36.903277048980634,1002.5441241716295,0
24.95347937318737,60.681097676600245,1068.4836446480274,0
21.50203955285269,36.770379892244286,989.0935665137694,0
28.14725869408546,49.784305714217076,987.6768196247459,0
25.281499286282404,49.65763873945031,932.3488919983196,0
18.80124634501669,37.03428950254222,1026.8706499086134,0
17.336825883442934,48.93066355494174,990.3780754097651,0
26.971681393765333,32.939514080041484,1033.4521949299494,0
34.280305485147544,41.38557195878277,973.9851709543815,1
16.82267911755646,43.95944004587369,1028.687073935904,0
22.830321300916143,66.37943650692407,968.4741581493713,0
22.39102208452619,64.32633054330655,1014.2453633555973,0
24.546027461407327,48.430579228201175,985.4234487545597,0
22.7910117194716,49.96452629441526,888.2846270197562,0
32.62054047228646,49.04821666478309,1026.4177366704014,1
26.87325189430067,55.552717762718345,999.0663889745579,0
29.905527548877807,39.79887241393892,1043.61646782093,0
25.633456446691685,53.63839102531305,899.9441730616378,0
22.070735455254873,39.36918035047139,996.6059400430593,0
30.57866633763597,47.834593847092755,1089.059781439938,1
22.082581196222087,59.168077874952104,998.7847567355658,0
14.849215443825736,70.94416948448654,996.0485106331769,0
29.705820203268296,49.598283417523376,955.5538395381384,0
31.775400620793874,53.28677842290636,1057.3341884019126,1
24.396961922936573,37.1734798615167,947.5156586287628,0
28.88805776658375,36.86663776069961,996.1860107833863,0
24.674427310956368,52.59184057994043,1030.1713004983303,0
22.240047045302674,45.55560422734881,996.0305997388417,0
21.51492960171413,44.28635817593347,983.9519669891584,0
21.840045423092974,58.07904882296087,966.1343880245779,0
28.642073937331006,42.21029256265128,975.0105445648941,0
20.62436802106415,38.14153973288212,1024.4600075743956,0
22.382002311906987,46.772244326361665,932.3986212338409,0
24.865488234032703,31.88316233838161,968.6872310707704,0
22.484324724956142,54.65891093145295,1100.1774476562582,0
19.917684440226502,41.47568410857537,1079.817769626412,0
27.732736319596928,54.77628734797674,1003.0753221545154,0
15.581478961438162,51.73258039404537,984.249339820312,0
25.31920731297805,38.59408323178238,1010.1822203417103,0
21.574337604193584,56.926896763205306,1064.0765692265538,0
36.49791759549989,37.27430236982681,1011.836361328104,1
30.52413593341336,49.40438839998871,1026.2179051266708,1
23.239745290753703,34.296635619660194,1048.3480959387987,0
26.582807180892793,42.890476205504434,1015.8671316272696,0
30.603361517139923,65.2016102145099,981.730602845742,1
27.341713291284517,39.55532684436177,1048.689081927772,0
19.206666214608877,53.745251343815134,1105.9675378618954,0
15.431409703490557,51.96232278269937,912.8735449468176,0
26.98694745210934,57.02480225828968,1081.158198275388,0
26.529576650900133,58.01684487383087,1061.4457421520756,0
28.12772837231862,49.07537683114854,996.9965758735792,0
24.966912588065373,72.0558334924688,1007.2450504487188,0
23.738146555718487,40.65731219193792,963.4565580270398,0
20.38750447841523,43.38352285211065,1017.1869088221903,0
23.411643992385407,58.23339990999424,997.2391769105467,0
15.731804471538725,39.65115864582478,947.3229424532811,0
30.42095022197204,43.57538359776606,906.7238745616223,1
24.30643095104296,74.65243187253324,1023.8169800263817,0
26.60425590110377,43.12962592088466,907.3714684679225,0
22.688317730241717,57.01510828287144,984.1751323218846,0
27.230693536700226,40.248413862578175,997.4161504316714,0
29.803819040096414,39.55147647866587,997.8636849777739,0
34.80562502143984,55.04229202520773,932.7659541759407,1
23.44277864459486,43.32128026561666,914.3871199482832,0
31.914583053560484,55.57383388918341,1038.3238750414882,1
23.103686153723572,52.736853912247774,917.8259063659485,0
23.060197721160623,62.02297527406887,942.8505051885853,0
16.354410201990955,36.4799327300006,995.6402023085311,0
27.571749586468894,42.82133361976525,1065.9007172085076,0
20.29307948331503,52.79138812910753,1012.8842942366107,0
26.843814225547543,45.12502442049446,1050.907466311587,0
8.388053953986624,58.60048620289365,1096.8961466765188,0
24.993864033845497,52.08975941015771,1008.7203183328862,0
25.189468445951,57.04322804469514,1024.4809801019558,0
16.788796590664532,59.57073295843572,935.4145015130812,0
25.86194411851465,71.81176143007761,1096.0830105365064,0
24.536335402440095,59.550506960036955,1084.5181226550214,0
24.85068455979937,64.76307799161158,993.3926621296887,0
28.90247861092141,42.97633259453249,994.2934523489505,0
27.239159726326022,32.59390388665491,1011.330094735834,0
24.224919586131463,65.56140766005966,999.8247254575364,0
25.846985456618714,49.848981465900046,1044.0968172992186,0
32.26679076516611,56.589457146448716,1090.9286555905708,1
28.10652803911277,49.075802132342254,1029.8176425614733,0
29.035497626587464,53.71118334070095,1007.6018706961179,0
28.10694776756357,59.53110744958681,1012.5128206746857,0
23.935048502964424,48.85571345955513,960.6527805751617,0
21.406805797242683,52.03549306250725,998.0917755203047,0
16.836199614416277,40.338070258693094,1042.5924303985314,0
24.824644444259008,57.59998260450492,962.5762546381028,0
26.696275451604233,60.81855811232103,1019.4007830801725,0
24.660945756875442,54.700725795650335,906.968905187349,0
17.34805157861897,57.74323293756825,1038.7979585704566,0
32.60578432274496,55.62052700799218,971.0775696666896,1
25.95945315417181,42.70735055061111,988.2527612716513,0
28.74878804339935,39.86825407727384,957.9276311538176,0
27.692782029329287,46.65330021987025,975.2601371843454,0
27.98257757041069,50.43976223261287,954.5068079650675,0
20.045992359316962,67.00974340090518,997.1836246593205,0
28.778783397327057,48.512782924795694,903.9820627968587,0
28.316336741751833,33.48899445074731,907.4384995721311,0
28.061181321148936,39.24292533223826,975.3400130709372,0
28.773864504218135,27.64121120385901,1132.8416096602073,0
34.562275183610865,41.383006810307116,966.7818780934966,1
28.247531475062736,60.5915695350062,954.8816420588018,0
26.80332662925286,42.98257178491916,960.6523157100818,0
24.604147047939414,56.049009041467116,1003.489568894178,0
28.397516240310573,46.1870693064072,1000.3541975822814,0
19.7783101602859,63.92547382694102,1036.029547419259,0
24.86103167531238,51.45383188262804,999.4846306932722,0
18.48287053056271,35.692364604446205,963.4949643909736,0
29.122322575323167,41.246502543001576,961.1197448194122,0
28.34105675808573,41.91388428832813,986.7629257630307,0
14.580209645286393,58.52531063245258,982.4188146279286,0
31.001843582758625,47.662955646912565,1015.2231343534054,1
31.243472049840328,41.454619577513895,1011.5033623242107,1
19.174535743615024,40.23556011187395,972.0550346693341,0
22.72939104772908,44.417944132419805,1015.7047796831505,0
34.7677142478593,55.23827865714892,997.026954241365,1
35.417586923622984,45.80453122045293,965.7141303831467,1
19.104014624329366,46.097867529554776,969.5727595143637,0
25.46926949172869,44.87874795265914,1026.7772620546075,0
36.94228400255372,42.65254248824781,984.3008326835616,1
26.207882777184935,39.64276703347823,1010.2502552954522,0
17.990895083381748,50.08722062815207,932.4594041244204,0
21.084449786514575,34.74287191454034,1069.9909430619286,0
26.290331240389325,43.73286789052071,980.738476215581,0
21.383222807246995,52.618343493864195,1014.3699569858595,0
28.357577292207353,57.851557131547395,1046.5610623626094,0
21.247001017317103,42.72898159000833,950.629445511519,0
17.98879117460809,47.02159168205186,961.9173658774462,0
29.71176266984522,55.414043081018555,1009.3903176985931,0
24.10762631236124,38.17178974575656,1087.0761634143973,0
25.912849077339832,62.09782836005017,1045.179219808662,0
27.644177360720178,54.95365107672329,1018.4317053836354,0
22.91380297962158,68.00928505361864,1071.4961785389312,0
27.500542152710942,45.24434599150607,1015.6977759009158,0
22.781398342541348,50.25015314589817,1021.3927971078266,0
30.114236911928877,52.5639847805373,1112.8648366673815,1
33.849799541813155,62.346601341531226,950.6419548930293,1
27.975461936378846,35.38667190857243,913.3690876068878,0
25.50319575204579,49.1743306208022,1088.6413043110406,0
28.49563690167395,35.727423583416595,966.124201072439,0
27.174158225256598,28.395791224803652,995.7704343736033,0
17.737638280077284,53.60135169043326,1078.3488953200144,0
36.560206918341535,46.47836295895385,1027.1824028445023,1
23.306225189247094,44.15133976695022,935.3411928898701,0
19.58777819291366,40.203128527063946,1026.926150964775,0
30.849995405776045,52.58076019679465,1049.6128856006253,1
14.07287857449695,48.78140492630251,971.8585474015392,0
22.1705488393061,70.04117711907817,1015.46858383678,0
20.9941759666113,40.33435030582798,1098.1471231732467,0
29.40107347598248,34.44607089907096,1104.2890635502345,0
23.895237923001336,46.42725210668285,990.8936144928336,0
22.706130932271655,49.06109667137564,973.4649385732239,0
24.52462285890234,53.785376184246495,1001.2916775819671,0
19.596812283893943,52.10825636761159,1000.7567284166445,0
22.80366377276267,45.23796634842847,1028.0370912395952,0
19.68029871359024,58.598669272428836,963.1800129860424,0
18.695375378574642,27.54545315030187,1156.439474077497,0
22.420822024837424,41.64625535655978,1007.3356450559302,0
27.208855514970967,64.09681655183789,982.4012434596128,0
26.231648591065902,44.21345794518981,1042.6574526286286,0
19.589579010573296,63.42480369577368,1000.7458830907838,0
28.64133990207454,54.054267800575104,1079.3914327752743,0
26.595505478673463,63.34887254863976,1048.4570167985871,0
22.162030464477272,48.5709516794359,1045.8205311146544,0
22.489161360016265,54.7571114135374,1035.0832150698495,0
26.791782314533307,53.78268577967574,968.7068718829179,0
32.4393731384145,56.872649145688534,962.7983833831901,1
21.31572804835741,53.042310071046465,1060.3264499071024,0
34.93934334813824,60.0108127380096,954.1816947554543,1
25.25200369528185,47.31157719202472,1088.252381490248,0
28.705329345470595,41.93700296122687,1023.6735953967086,0
17.88491324785294,51.86051903413627,1012.9273503905316,0
37.96779772078285,51.129774840069466,962.9160193409384,1
25.42267516316376,53.77339458386031,1013.4770687002077,0
32.10196503640772,41.17504956775685,987.5402658746202,1
20.861947346083284,57.702882291419236,993.7475788211416,0
21.596542318485152,47.63120486338854,1050.674458322453,0
24.28523665558024,33.664609430742914,1048.8022009176152,0
23.702733717392203,61.53804480933324,1039.159890883625,0
24.721581765806523,57.79717576429293,1049.4044932074626,0
31.341547674561134,46.02493449853663,1002.2461770139104,1
29.564820356823414,60.125141628515344,1036.34152605275,0
30.92165365726164,63.735973142887836,1010.3509659980854,1
28.838231048251455,46.63096358391648,996.6202224425431,0
20.738770646977667,34.2491019468702,1023.4089362299554,0
29.437270085157365,51.38771502654252,1009.165768043432,0
25.833698575528796,47.20442316809741,861.9744153924842,0
25.830039103593556,54.50624906596653,1025.0122257733683,0
22.620254073555447,50.47759989422177,879.1200470285909,0
26.515327535359273,39.01361512019065,930.3605190077251,0
22.801504583500687,55.47065917453267,1047.2062622810895,0
25.837171011355128,63.48388635229872,1022.2660392645593,0
18.463419251545616,51.30816910395866,1063.102702798695,0
27.654371979526765,61.70967717573442,1033.4008316865136,0
21.676264658311084,52.21741002001111,1092.9341827731607,0
30.597620104614165,51.861162573646574,1008.7670872813685,1
22.45866741451205,54.18941517101443,1066.5030458115473,0
28.2128853046726,47.63492990154027,963.3176723320413,0
24.626512035884108,64.24127794677835,1149.8605215728062,0
33.67091213528478,49.12108161970472,962.1725540425614,1
28.510998337173625,59.36054283800125,1015.9632788634322,0
34.67545716708307,60.03289330147378,1025.9312396285259,1
30.51311030873292,57.428293713615446,1020.1371048745307,1
18.996191273801745,54.73717513695366,1039.495573879683,0
25.32724511307506,51.18475508556986,984.1148743704033,0
32.84927831278141,34.17750456873735,966.850275366951,1
31.287519946491997,50.63721274360101,1063.6036672877813,1
22.680013821601992,44.72482158890306,936.9681114844577,0
29.453596247444047,46.61628663601317,1024.4052420064947,0
23.760086418931646,43.51739073960581,1049.9425923553629,0
23.846353401435103,36.8307275543678,953.2762024084649,0
20.217879937333464,78.11711500935338,999.6012522477097,0
26.20818095091877,62.4432203838483,905.9151037295916,0
29.219381969379718,54.590010633263006,1002.5672805763373,0
34.83350114656754,52.05824820372917,1022.4980432096072,1
26.89443014233055,52.34673767795038,979.9632257782027,0
19.943775098671473,51.988245597454075,1014.1512635076933,0
